TIME,AIRLINE,FLIGHT_NUMBER,TRANSACTION,TERMINAL,GATE,REMARK,data_as_of,data_loaded_at
2025/07/21 05:16:00 PM,United,UA2862,ARR,3,F17,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 07:16:00 AM,United,UA784,ARR,3,E5,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 05:58:00 PM,Alaska,AS269,DEP,1,B14,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 03:27:00 PM,United,UA2855,DEP,3,E5,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 06:49:00 AM,United,UA5460,ARR,3,F7,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 04:49:00 PM,American,AA4895,DEP,1,B22,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 06:54:00 PM,IBERIA,IB356,DEP,I,A8,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 01:21:00 PM,DELTA,DL362,DEP,1,C7,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 07:44:00 AM,United,UA1581,DEP,3,F17,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 12:32:00 AM,Avianca,AV561,DEP,I,A12,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 12:26:00 AM,Avianca,AV561,DEP,I,A15,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 05:02:00 PM,DELTA,DL756,ARR,1,C5,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 07:19:00 AM,United,UA435,ARR,3,E9,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 07:03:00 AM,EVA Air,BR8,ARR,I,G5,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 08:49:00 PM,STARLUX Airlines,JX12,ARR,I,B5,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 01:34:00 PM,United,UA5661,DEP,3,F8,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 10:53:00 AM,United,UA1517,DEP,2,D8,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 03:39:00 PM,American,AA4893,ARR,1,B22,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 03:53:00 PM,Air Premia,YP112,DEP,I,A12,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 01:49:00 PM,JetBlue,B61833,ARR,1,B6,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 08:07:00 PM,Scandinavian,SK936,DEP,I,A10,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 10:29:00 AM,Flair Airlines,F81847,DEP,I,B2,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 06:26:00 PM,American,AA2810,ARR,1,B24,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 08:21:00 AM,United,UA5547,DEP,3,E3,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 02:07:00 PM,United,UA5304,DEP,3,E3,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 12:24:00 PM,United,UA837,DEP,I,G6,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 03:21:00 PM,United,UA5247,ARR,3,F9,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 09:33:00 PM,United,UA2070,ARR,3,E8,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 01:56:00 AM,EVA Air,BR17,DEP,I,A6,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 09:55:00 PM,United,UA5592,ARR,3,F10,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 07:15:00 PM,Southwest,WN1794,DEP,2,D7,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 11:00:00 AM,Alaska,AS308,ARR,1,B14,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 06:17:00 PM,Sun Country,SY396,DEP,1,B20,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 12:51:00 PM,AEROMEXICO,AM668,ARR,I,A15,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 08:40:00 AM,Southwest,WN3422,ARR,2,D7,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 09:15:00 PM,AEROMEXICO,AM664,ARR,I,A4,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 08:03:00 AM,American,AA2414,DEP,1,B27,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 09:24:00 PM,United,UA2182,ARR,3,E11,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 05:48:00 PM,Qantas,QF73,ARR,I,B11,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 06:25:00 PM,DELTA,DL679,ARR,1,C8,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 09:26:00 PM,United,UA5932,DEP,3,F9,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 07:42:00 AM,United,UA1581,DEP,3,F14,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 06:02:00 PM,Alaska,AS3376,DEP,1,C1,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 07:46:00 PM,United,UA2482,ARR,2,D14,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 08:12:00 PM,JetBlue,B6315,ARR,1,B11,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 09:35:00 AM,American,AA3295,ARR,1,B24,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 02:19:00 PM,WestJet,WS1509,DEP,1,B2,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 06:21:00 AM,United,UA1379,DEP,3,E5,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 11:50:00 AM,United,UA1881,DEP,3,D8,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 01:22:00 PM,United,UA901,DEP,I,G3,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 05:19:00 PM,United,UA2019,ARR,2,D8,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 10:22:00 AM,American,AA76,ARR,1,B26,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 07:58:00 PM,Scandinavian,SK936,DEP,I,A1,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 01:52:00 PM,WestJet,WS1774,ARR,1,C7,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 09:44:00 PM,Alaska,AS1318,ARR,1,B13,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 05:44:00 PM,United,UA2611,DEP,3,E9,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 04:58:00 PM,United,UA5909,DEP,3,E2,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 02:38:00 PM,United,UA5583,ARR,3,F6,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 09:18:00 AM,American,AA6411,DEP,1,B22,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 06:30:00 PM,Breeze,MX601,ARR,2,C10,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 09:12:00 AM,Alaska,AS3468,DEP,1,B21,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 12:37:00 PM,United,UA2863,DEP,3,F22,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 10:53:00 PM,American,AA276,DEP,1,B27,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 01:28:00 AM,EVA Air,BR27,DEP,I,A8,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 11:58:00 PM,United,UA5349,ARR,3,F7,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 03:01:00 PM,Alaska,AS2061,DEP,1,B8,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 06:50:00 AM,United,UA1969,DEP,3,E8,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 02:52:00 PM,United,UA2464,ARR,3,E7,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 07:27:00 AM,Alaska,AS1428,DEP,1,B17,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 12:15:00 PM,United,UA1273,ARR,3,F22,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 01:49:00 PM,DELTA,DL381,DEP,1,C10,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 06:53:00 AM,United,UA587,DEP,3,F15,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 08:31:00 AM,United,UA793,DEP,3,F16,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 03:33:00 PM,American,AA2860,ARR,1,B25,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 06:03:00 PM,Aer Lingus,EI60,DEP,1,B5,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 09:14:00 AM,United,UA5649,ARR,3,F10,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 01:14:00 PM,United,UA1008,DEP,3,E7,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 08:55:00 PM,Singapore Airlines,SQ34,ARR,I,G6,Landed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 02:31:00 PM,Alaska,AS598,DEP,1,B8,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 01:26:00 PM,JetBlue,B61833,ARR,1,B3,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 07:36:00 AM,United,UA5464,ARR,3,F8,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 10:00:00 PM,DELTA,DL2809,ARR,1,C5,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 09:16:00 PM,United,UA552,DEP,3,F14,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 10:40:00 AM,United,UA1220,DEP,3,E10,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 02:31:00 PM,Alaska,AS227,ARR,1,B14,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 09:17:00 AM,United,UA2,ARR,I,G6,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 01:54:00 PM,American,AA166,DEP,1,B25,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 02:54:00 PM,United,UA5452,ARR,3,E13,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 05:33:00 PM,United,UA2409,ARR,2,D10,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 05:48:00 PM,United,UA5236,ARR,3,F6,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 07:25:00 AM,United,UA277,ARR,3,E4,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 06:56:00 PM,United,UA5983,DEP,3,E2,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 03:07:00 PM,United,UA2464,ARR,2,D5,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 07:41:00 PM,United,UA1288,ARR,3,E13,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 09:59:00 PM,Southwest,WN2770,ARR,2,D7,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 09:49:00 PM,United,UA5932,DEP,3,F5,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 08:54:00 AM,United,UA433,ARR,3,E10,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 02:47:00 PM,United,UA4729,ARR,3,E3,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 02:09:00 PM,DELTA,DL531,DEP,1,C3,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 09:58:00 PM,Alaska,AS307,DEP,1,B14,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 08:32:00 AM,United,UA2051,ARR,3,E7,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 06:05:00 PM,Alaska,AS3376,DEP,1,C1,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 04:40:00 PM,United,UA1561,DEP,3,E10,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 01:33:00 PM,United,UA2209,DEP,3,F21,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 02:58:00 PM,United,UA1470,DEP,2,D8,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 10:10:00 PM,Alaska,AS3492,ARR,1,B13,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 09:12:00 AM,United,UA1483,DEP,3,F14,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 01:03:00 PM,JetBlue,B6378,DEP,1,B10,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 12:24:00 AM,United,UA2861,DEP,3,F5,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 09:40:00 PM,United,UA292,ARR,2,D8,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 08:42:00 AM,American,AA1949,ARR,1,B24,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 09:51:00 AM,United,UA611,ARR,3,F22,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 11:02:00 PM,American,AA276,DEP,1,B20,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 12:19:00 PM,United,UA2041,ARR,3,E5,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 05:33:00 PM,DELTA,DL823,ARR,1,C9,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 07:48:00 AM,JetBlue,B6316,DEP,1,B3,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 09:39:00 AM,Alaska,AS1113,DEP,1,B14,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 06:23:00 AM,United,UA1379,DEP,2,D9,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 08:16:00 AM,Alaska,AS3251,ARR,1,B17,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 07:16:00 AM,Alaska,AS512,DEP,1,B17,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 07:10:00 PM,American,AA2045,ARR,1,B26,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 12:31:00 PM,American,AA1949,DEP,1,B26,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 07:42:00 PM,British Airways,BA286,DEP,I,A9,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 06:19:00 AM,Alaska,AS2275,DEP,1,B2,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 04:34:00 PM,EVA Air,BR18,ARR,I,A11,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 07:45:00 PM,United,UA2110,ARR,3,F21,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 05:26:00 PM,United,UA448,ARR,3,E8,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 07:38:00 AM,United,UA500,ARR,2,D8,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 12:15:00 AM,DELTA,DL1327,ARR,1,C3,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 05:11:00 PM,United,UA5814,ARR,3,F9,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 10:56:00 PM,United,UA5446,DEP,3,F10,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 07:19:00 AM,United,UA2719,ARR,3,E10,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 06:58:00 PM,United,UA2210,DEP,2,D5,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 06:54:00 PM,United,UA5590,DEP,3,F6,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 10:09:00 PM,Frontier,F94156,DEP,I,A15,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 12:32:00 PM,United,UA2855,ARR,3,E10,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 11:50:00 PM,Frontier,F92678,DEP,I,A13,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 10:58:00 AM,Breeze,MX236,ARR,2,C4,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 03:23:00 PM,American,AA1321,DEP,1,B25,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 11:21:00 AM,Alaska,AS3280,ARR,1,B8,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 08:04:00 AM,American,AA2414,DEP,1,B23,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 03:59:00 PM,Alaska,AS2149,ARR,1,C1,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 12:19:00 AM,American,AA2111,DEP,1,B25,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 07:09:00 AM,United,UA1883,DEP,3,F19,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 06:12:00 PM,Hawaiian,HA42,ARR,1,B12,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 09:56:00 PM,United,UA1603,DEP,2,D16,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 04:51:00 PM,United,UA5539,ARR,3,F10,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 01:53:00 PM,Southwest,WN3308,DEP,2,D7,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 10:37:00 PM,Alaska,AS3492,ARR,1,C1,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 05:30:00 AM,United,UA5515,ARR,3,F9,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 09:42:00 PM,United,UA2462,ARR,3,F12,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 09:00:00 AM,DELTA,DL920,ARR,1,C10,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 06:56:00 AM,United,UA352,ARR,3,E10,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 07:42:00 AM,Alaska,AS912,DEP,1,B9,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 02:32:00 PM,JetBlue,B61833,ARR,1,B3,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 11:19:00 PM,United,UA2315,ARR,3,F11,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 09:49:00 AM,United,UA4763,ARR,3,F5,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 05:23:00 PM,United,UA4779,ARR,3,F18,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 06:10:00 PM,Alaska,AS1373,ARR,I,B2,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 10:46:00 AM,Air Canada,AC562,ARR,2,D12,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 08:50:00 AM,United,UA5501,DEP,3,F8,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 12:41:00 PM,Frontier,F93019,ARR,I,B4,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 11:45:00 PM,AEROMEXICO,AM665,DEP,I,A4,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 10:33:00 AM,American,AA16,DEP,1,B26,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 12:39:00 PM,Alaska,AS598,DEP,1,B17,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 12:10:00 AM,Cathay Pacific,CX851,DEP,I,A11,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 11:25:00 AM,DELTA,DL2272,ARR,1,C6,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 12:22:00 PM,DELTA,DL1715,DEP,1,C7,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 06:28:00 PM,United,UA1168,ARR,2,D10,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 02:41:00 PM,United,UA5707,DEP,3,F7,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 02:02:00 PM,DELTA,DL750,ARR,1,C9,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 12:18:00 AM,United,UA2615,DEP,2,D15,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 10:03:00 AM,United,UA5423,ARR,3,E3,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 03:18:00 PM,United,UA5547,ARR,3,F7,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 11:30:00 PM,United,UA2400,DEP,2,D15,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 10:58:00 AM,DELTA,DL920,DEP,1,C10,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 09:37:00 PM,United,UA4695,DEP,I,G11,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 12:07:00 PM,American,AA1959,ARR,1,B24,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 12:06:00 PM,United,UA1928,ARR,2,D9,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 09:34:00 AM,United,UA1986,DEP,3,E8,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 10:50:00 AM,United,UA4671,DEP,3,F8,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 01:50:00 PM,Cathay Pacific,CX879,DEP,I,A6,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 11:49:00 AM,United,UA4657,ARR,3,F9,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 11:31:00 AM,United,UA1702,ARR,3,F17,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 05:55:00 PM,United,UA700,ARR,3,F12,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 12:03:00 AM,United,UA2615,DEP,2,D16,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 11:19:00 PM,United,UA2056,ARR,3,F19,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 07:34:00 AM,United,UA2719,ARR,3,E10,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 11:02:00 AM,Korean Air,KE23,ARR,I,A11,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 12:18:00 PM,United,UA2115,DEP,3,E6,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 11:38:00 AM,United,UA5286,DEP,3,E6,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 11:37:00 AM,JetBlue,B6216,DEP,1,B6,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 06:16:00 PM,Breeze,MX612,ARR,2,C10,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 11:37:00 PM,United,UA2142,DEP,3,E9,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 11:48:00 PM,United,UA1,DEP,I,G4,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 10:20:00 AM,DELTA,DL1715,ARR,1,C7,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 11:42:00 PM,JetBlue,B6134,DEP,1,B6,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 07:46:00 AM,Alaska,AS249,DEP,1,B8,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 02:07:00 PM,United,UA195,ARR,I,G3,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 11:03:00 AM,United,UA2051,DEP,3,E7,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
